petition_id,label_length,abstract_length,num_signatures
75c9c29acfd6ebf01063cbbdb5e1053bcdb6306e6eb1ea7f2ae0f962b369b9ed,16,54,13
7cf5837a21463f129c18043fcb2a171bbe00b983004a6ad6ff51059e6326c9b7,11,24,13
81726349515ddf6e80dceed148c7809c5bffb24ba8df00a187b195ba3a751f9a,14,50,13
88e0a78913ebc3022357e5f026937eda501c553b17f993e2a0ccef9bc95f0339,6,22,13
8a2e2653d9d204ed269612099d881d31e82e4fb77f0474a012a96f6fa676c368,6,41,13
9048046785c042236858ddeace82b1e15a4e5d0d7a6772ffe92e54d239d4868a,6,40,13
9100886058dd9f426f363c84d1f44bfa98dd7bacfadbc72bcc7946de10ce04fc,7,54,13
96f01a4a2970996c355356c056b2cdb38b391f339c66ae2e91ef5d0d350670f9,9,36,13
974728a48d7d9dd752d5a27998bb7b4e9f375aa059bf09525d9752ea54df1af6,12,45,13
a93b84aefeabb4b290e629217ea9f4740e2f90fddbad9f9df53054dc2d2cde95,18,46,13
a94cc31cdf092eb70a686fc24ea98f3f86e189b9887ab7c6dd8a2cf4ea4ea39a,7,28,13
b2e3bc13951513cf2718edb9b9dbfe07b74c8cb8b00eb9099aa8e835240c9269,15,25,13
b2fddf3eaabb5408eb0b19e103fc903b5212d69c137f981896f5dffb206a1cda,4,49,13
b509d5f57e99070812d20805e04660c885db2944e430aa7120bb3e30ca10bfd5,10,53,13
bd4d4994ed4752f7e73ef1bc04581b081161f15e4a42982d6d84e103d8e29d91,6,25,13
c22a28152fc61c7cf3fe1ac887fc2cbc976578b0f16bfd131db019d67e2876b0,8,53,13
cd47aeae8b9efe17f4d09972addc35fc5716959b5d0c1624b3ff2a00b61ab053,11,50,13
d477c706c632093fbae5a7e853e55a9d3381791590017dffd971053e3170df71,10,63,13
d48adac48b8617aad9bf7092deb0a9564b92708ce97c9c773972300f8c2c9c94,13,24,13
db55d1ff9faa214170293d9ba786f4f9aac6d2f0a960dbe3dbb77942cc756420,11,37,13
dc87dbfd64bce1df41fc76525a3f50f7830da15d0b40365ac6c82aefe14a66a4,14,45,13
df9f2b443d7b0396bc20eacc16f59ffbeba5dfe0d99a6a45e9cb03fef5311c3b,11,52,13
e6a4a7e923803a85b458bd3bdb5b451680a5a329accdea337c2f2fc4ef16f254,6,53,13
e9f2118e792c38ec6c9d7207e61bd49021d56174da2d24d1a0972d95338636ca,17,10,13
f51b95f3f4cc994e587cfae10638010a988af16b19a47b82d254b3b1fa540d42,12,51,13
f6eabb1f6335f8c34cf20d4c83ddb987990df73ac8e9b06ff215b95003e7a46e,13,50,13
f888923de8654e5fb7dda7f49a0b569d50b70d046b1d90a76492f17f28d88298,10,53,13
0a4fab0bd30fb8091ba86ef5c54d56ef728e088c287ae7164d2fda3b75f0239d,12,53,13
12238dcb047fcca765d8044573a05b4156e2967645d34eb6cac2e0384d110e7c,11,27,13
13042c7ee4e704d67100cb701e75b5b7cea4b20b743d589563cb1be9a3a42e6b,11,48,13
1635ec03b00022e9abc2f71d5e731c17aa0784b9ee8f8848c28898aacd671347,6,35,13
1b1947f458f5818c3883f829892758b28c20deed42149767f0ab2af9b6439ad8,16,51,13
205d22a69449e9d55cb4f68770e58c4053ffbe192dc283692f17ea523ba341ba,12,30,13
2837aa4827f9c5bffea60c85407448193a12ee68cb123713a5e88f7458891748,9,44,13
299a3fbcbc320f1160974d9b43d829a6d5190d5637ed93a90c7924160764bc94,10,41,13
2d02342ee2bfb7c25c7e0da58a8659004f61527b49651a08b041657f21e68d6a,10,36,13
3541cf295df0beae19ac098ee22b9f44f3e9df2da252a1e3ac276fd057d9d6fb,11,53,13
3697cfff39500572d8a86b65ea60d0b494142687292baf384fb6dd6cd3ff664c,12,54,13
4881e6afc6965c78ec043c6987572a5ec35331240b2b07285cf96af96a29ca2b,11,44,13
4a60f9e530c42415b02f819b39f445d7f75a9424e4c798ed0d17cdd96b171cad,14,30,13
4c3b8d83f2ea87a8a0353e2c2722bf08c7e31d006684cad38d0dcc8e00e2fa8f,12,50,13
5170265071de92c85f9098749b9baece74325d38f86393890a3dc67612274da0,15,51,13
599006ea051a172d55c1ab29b9fc811271acf36bbdde661200aea0a47344f264,9,57,13
67aa2a67b2f137062f0220763a6ec66bb119dc62394d1ea7c427559ac146c7ce,9,47,13
6a543894340a94c13f168d14274b308b9c3fe833ba7715b39a8df1fbfd6887f0,13,48,13
7074a2471e18ceb236dd9e31814133e4e580c2706d57f772cf4db24d0592d5f4,8,29,13
72d8957701e13687dc250221d221a311a430f4a5b730f5ffbc41eb0f627fbb2c,15,30,13
75e5e4a99a95c723cee7fd9bfaabef10ff8804b4af529ca0efd185bd6efd59d1,10,37,13
77431f3359774136b2775e9e4698894f2c948d823d111cbf09882cebda7ff933,15,54,13
7aa8ea0bbbc4cf6ae23309f3640b9e51275098a69529cdc5c1ae6d7b12862531,8,32,13
8201cc097c5ecc940d69ba1a51b09389fc86ec30fe4c529e76cc5dae6534178c,15,31,13
82b474d09f37a59837b77420f0964084668197e26a96cf17b05355cd7c5c217a,10,40,13
85d0e968029d087f49691eee273cffad1f162cdd99ec3e0c336143b99f46e540,7,20,13
889289c30e7c5a0313908f0f94e444c31ec5e3eab2d56432dce7bd2bf9caed57,9,38,13
8ee0c925412ff23c4088dad4eafe292c3c0c4494b8b501bcf854f127b7294a8c,12,46,13
8fc91e6e0997dc91b3d63c7c3a0c7f3b878e18e3c26d0f6868a46d33b6d54088,9,51,13
9849e07112add1030aec092d40b40970248bd418d848579dbe16cc26ebd11fb7,11,51,13
a027d8b694eef4d07e47091ebeca65f24da27dbeadaaeadd1936ce3240d8727f,12,52,13
a1792f6c282da58fab3006a9ac91d0b724a053876f838438cfc878069ad9d014,8,40,13
a8f802ecebcba249fa7ad351dd339334ccc9bd3a1f68ceb001ba8c3807378e1a,13,51,13
afd3c325fba36f0d8c6835298bf9d071f2aac43ab1262f5ade959c09e2086a75,4,58,13
b7ab55946ba0f145c5646859299eb7fbd47afa8a0e0da4efaf6030f9b1534b98,11,62,13
ba6c9c7f08f084ef67968d3c0aaf0d306ba8dff36909f90a23eb7c396d2ac407,14,50,13
c4ff49b210244b59d8fdb119748edf72c7758af0196402f9bbc8a9e8fa52fdda,10,19,13
cba6a4e3841db7daa4e0cca30e7b10236bef4e0214d63c728cf0c6fd3e5e6573,6,53,13
df043186e8db820f31cfa2b85b78266c79d1d888dd6678efaf69b066bc4f184f,13,55,13
dff8946bf96d6fab35dcc3d24b79b702a5baed49accde08922f14c19e4719cf1,7,36,13
e20cd461d42d7c65f44eab4a28f7ff958457fbbf8096529339a0b79420473e17,9,56,13
e4d54dc65b6f1f24b3723b4839a89fe852187efbf3ddc90f6199a1f0cf072318,14,32,13
eb931dc95ca02eabf4bb04769fec1b38ac2803e1d386f7072e16deb9db7edd08,14,28,13
f152942e18e109cf8573927085e50a53a3e81047e9f51e61dc321463cee3efd1,11,25,13
f758cc8a4f643ef37d57dba7b1f8087f182ad6c58c3eb1941641b39e4c93f5ca,13,22,13
f974f1b8b60da06786796ec897196062fd8a75f870e40cc17651b408a5a12aa7,5,29,13
fdbbe3ef113843c87cb237d16707d91e4da8a8fc6cbb2ae7d69ec473c90f1087,16,46,13
007723d5d569afb8593542387d4d33ade9f4be8bbe76a7ed95ad33c316be8972,11,43,13
0a209d720be0996d44efd148c0e24f6bb89cf1830ba7ea6d377d24516d120593,8,28,13
0c3499a9109e1926edb31f86484116d2f9fade62a44e6809a2ba7b9fa3a6b39e,8,55,13
0d70092187c539b546da6fa822c265a8a3b1de8988c687d252d3bc209a6b9746,6,24,13
16f361c503f2717925f9247ca5c5ac3177640418bd46c44ca82647a390a19a9e,14,55,13
1be5e129fa918245aa927a0303ba603f12ffab751849074403aee8989c6f3f4c,11,40,13
1d295b35ab2b1538f2d1661dd7c8b5fe5d4171c2914f4f78fa3bd4c3abdea37e,3,41,13
22f0ae84c25bf8603cfaf8d0998016f018a661b7d134db0480a103760c543224,13,47,13
251f22ae0137273848cc5b3b97a792a56e157e83a0df2a1ab338368083b17bf1,7,40,13
2658202b79c99f4691569017500ed440f40a58497612d4bec51709923c324940,11,44,13
2684ef8e11b72b14f8884a4558ff977f1ed59008076ade373f6a86696aa9637e,15,55,13
2b8817d14ebbb956e9d440e290cb9af8193dba6505062f9ddd55b35eb6ad1d1b,11,53,13
30d6c90cae1d3042b61b3489862bd32e7e021774e0e11a79bd893feb07d34698,9,49,13
3ce4a0bd6b9779c5e4afcaeb74241e36925cfe8c877c4702039dc8536d2461d0,14,53,13
3e9b8547218dde0a38fe747b53de6c2d87e418a65a9854249230cb5ca4d69dcd,10,54,13
40728ed2e68890410bb944a3a6b3bd2feccae7c28166bf77f642fa7a420b6a6f,10,56,13
42081ad4fa9db955c9c588716f677b50ca9503d5fdfc4be6b3eb7f263514d252,11,29,13
422b483ff691aff5685db41d5999b573a511a9f93896f4bd67f345fa23755152,12,37,13
4886a3266225454df8ace63cf280a7028dd29d41448a2e24aebd66aa49ef2109,14,52,13
4e9a78aba2b676db17271a1bb107c7eb6a20ec29983717a1d3849fa99fc2523c,5,57,13
4f8b6687ae0b402e515f1f5be1e9bcfff326e817e417bb0b61db3e86a1dc0e73,10,46,13
4f97538e4a2967be8d26393dbd126d03a0f7e9b2e0042996aa5b1c58b459cf21,14,31,13
502d9759348601733c783dd54469a70f79195bbefa5315b7f99ba972039fbd5e,10,49,13
54c4803628c51cffb841b33bdf84a83d334be80434c5853c4349d7f13697270d,14,56,13
553362dbc0aed265dc9e61bd63938e2bc1b8c98342186cab80f16f053f1f6ec5,6,34,13
5c08b757f563368a3308a4cc2c88159e8c0cc132f2dcfb79977826e8c3c0b7d6,13,45,13
615ad833b401972bd12c3064d9968fa8683cd61376d2d49c419ba3dee415bda5,15,52,13
672a0cf984ef1ee2dbad01ca4d19e795be895926dc933bebfc7df783089b1a88,9,57,13
6a05f9d6d5078b97e85c4d2f5dd414b2626944cfac32134c54326929db5f533a,5,34,13
6b40897c1d784fdfbefa549df6385ef2c9b34a91f818c29518931a8f831582f7,6,41,13
6d6721d1bb1a48dae480f7eacc55580cce6a9e266a37a84be237e496acd838c7,12,16,13
6f072d8e23ff83e6f93bf3aadc9b5ad75a58733a638b6861cc4f0dfc1bd74b7c,11,46,13
6f8f28ba3e549a540ae8433af4dbc4ece08e01be461973fc96cc4c8fc4d86682,12,45,13
722e209f2448f158f3315294d489994d6c667442f10232e5297ad3b06b49536c,6,46,13
74e63a712f0080ab1774e9290f681f7f8fd408fa260e0c237da23c2652f03fc3,16,53,13
756caaf36b08524d22f66f25f0318db1a76f926175b7527949a41158e639b25e,8,46,13
79503c2af37fb6701a65c83d05c417fb04016fc6ee402a1d83e35e7ced23f7cb,13,53,13
86971e937b81e8919777d014cf45c183630bacf81709b8643502dc1585bd016f,12,35,13
8c46627d9dff5008f3ba990914a5069d66890ab47d5480c3e42afd13e9567f37,7,12,13
983e31a01ec423666af994d1ecadcb7283b6c53021b5733cc6ea101d1053535b,10,53,13
a697cfa89b563c828ce909f819390fce33814f18621ae1423de9db09d3a7f2a5,12,45,13
b001f045bfc5ab40f7d5ee794abf132c01753f9bf8fc946b92fbb4eec985553c,14,49,13
b3a9407122e6ca63359e49e9de1af63cf8dc8b42a6477209388611dfd58556cf,15,53,13
b3ca757db854e535400f3160177fb2551b58e1ccaef0aa259d39057fbbfaecbe,13,32,13
b854949d6f42c6cea82f143b72a3f7941fbee7943d75e8739cf82e031ea41728,15,45,13
bb4d246761e7e27ee24df23a344297bbe32b7762c160408fd4979d1f74d9fed0,14,48,13
c1bf12c396b9027c32edfc289b942a850baeb00f103755ee83ec1da2535dde0a,10,27,13
c3d69aa3a0503e2f4c23bc0f2dd13e6ea55b5758a9eaa3dace6933a8c49adc0c,12,37,13
c577db91f7919ce7495255bfaff2e7bdf88c28766533bd75ac40371bce34cae8,9,44,13
c76c0184b6e91b84e6e7ece8670e22c36fc689dceaaed168f522252f18adcc50,16,44,13
c7efe38261f084fd39a1ee23849f5cc0911d21cd7980819f13d3843ff894249d,13,36,13
c861dd5d44e74e60de3fc332b44a7062a726ddad4eedda71730f6f56e2f71acd,14,55,13
cf2407857e5e35a5c01b5c73906d2ee8d88399e1159a66a90d04b2e01a50a1d7,13,30,13
d1f36b071e0fe93819d40bb7430359c71ab54399fc282348b14dd625af242509,6,46,13
d3277d97837c4d1c15ef4ccd84bc287f8fa2ef15e315c54f1db5a9b99e53c347,13,46,13
d9ff1bb022135bd05db33155cda74844ae22a9e59c07dad6fca9c19f211010f9,15,52,13
ddfe957596a4bcd71ca41be058171fb3c1d7331f757d30850e60e566a3e964b5,12,63,13
df7c05aba6f296ebd14089a526e5195a391825a4025df47daec0a643e3764137,11,49,13
e3e4454e897919d053f8477604e919eab2409eee8789fdadfc20d7656c392139,13,40,13
e7bdedd861ea89e2641ad931b1f17a0f708015021f14e016e44a15e4e718615c,7,51,13
eb88151fb8653f1f7e2369c362d493f282cd09ace476e0a56966877ad16cb5bb,10,40,13
eceb155013b0ddb6dbabb47413522682a0e6f96b9a4f811610f2f190ef3b302d,13,55,13
f0ac4e4c0bd05fdb472bddadac8a73ce47b28ce7f057ad3ec87b0168f27fef07,12,36,13
f199506a5b3599bab46afd7aa021706c4e462ec00da412ee6e76d6c38eaa61e4,5,44,13
f369a01b901cfcad91f7074a861f165326ec6f96210f06e2982db619a8397dc3,13,49,13
f46c0084a730ef14550a6645aec265ba696877c5fd03a67abf9e4771ef925a72,11,51,13
f51f0da61f5a3de4cee4784ce8755c2999d327228905b5c2987b87e3a3931e58,13,27,13
fb9bac8296d2e7184d31ccdc74ca96850faa1f3415726a64669e52eb986ef5c4,10,50,13
045a02e73687dbc86939256e50906523128f0bc5c02ed0bc23216bc77ce87fea,14,53,13
0592587eae6f591528ab92633fe48cbafe9ba02adfd4dd56c995c4502bd36506,9,45,13
078e1b1030c4606d56aaf7c31bb2987a866497ef8f89d7f3e6a265dc052ebd99,13,36,13
08a74198f52e2cf89f909fe1af9828c048ad20da142939ad3b577cd687ab50a0,14,50,13
0b7f9c4c13148c0e0c27a7033f6c54f9c45ad87c3f35e6fb0efae2ddaca1a33a,14,38,13
13ff98c46defafb107d08fe06254351d22398698c983de24c6b32dcee83bcaab,10,58,13
1d11982cd053ca79048e9b7d2dc63af10bde7d3bd54ed6843a359e6ff75c644c,10,48,13
1d9f35c325e0fb5e481870bfba01832516b954a39b83001cfea1c5041f79d051,14,40,13
22dc7dfde69595ab8353001fd1db97dc0708392d4ae3ce171bb14c349c2df5f0,14,54,13
2323dc60ce0be6c9add0511d21a3f23f7dce489f6319b8e2232c4123af5c891d,13,45,13
274d500943cd5c3292f565654e37d758265e21fa9729adc6f25939f8352c5af8,14,55,13
28a7427cca46c86ad44855ac817571aa2c694195c8b5cfadee95f4c225454d81,9,24,13
36242df071c614548d8611b9374d37da14aa5db065e8f33bb6ee25bd3247b70a,6,12,13
370368e6d9064e2f00ff20f9f4c392487e05b784ab69040442925f8d1b44fa0b,8,44,13
3954277b2a27f9e16b27515475c17758bd18195017b8b4c4c3ea5b95c9a76ab1,11,48,13
3bb836a8be2ede94d26863ae81072e9fd35ae6584af36d5d841602b7f414f56f,11,45,13
3ffa5d78d6ae465438e5b731e80ab472700db8485354a39ee41d619f785013d3,12,56,13
43d893db6580c1ea3f717292985e1794e84e0ee9b3139907a0060ddc647fcafb,13,58,13
4badfbfd5b5228a617d779d330b68bcc3fb48c83f2c449dcfc4302e4633eb0af,13,41,13
511fe1a2181a5b0865c5cfbf6dc4a2026b0fd181c22279a5267c2e572fc64392,10,39,13
53c5f86736efa25355206631f4c2ab805c794f519a127e56404266bc76186ca7,10,37,13
56f9e61353333b894aa3951d75162f95335b37a92e4ed18e643dccb1b59afc94,9,38,13
5852f575dc121a7076ab14b1d15ed9ac75a8e60ea5ac3aa707d923a52a05576a,12,50,13
609b07da4f21c339ed42fa29187142a5d8939269f26837ecc7a72db983380ac4,12,52,13
62b2cc5670aacb508ffb5149bd63b859ae0dd8193c67c4201dcba0bd864fe028,12,46,13
68d7d5c7c9dc97a18b78e2c78338245c4546cb879967bdd9aa818e642e71a5c2,7,30,13
6b2631e3668e0b8eaebc64950f0cff9bac44f8e0d79f81459e712490f12edf0e,2,53,13
6bf2cd4dc627b16afe113850188f94faeeccfa090dc80e694440851d7d2ad2ae,11,49,13
6dfcf1c78576b0394b1f71fc4806e41811bae662bcf38ae0692aa1aeccb4baed,10,46,13
81a6ec29f630c803c00cad8e1e8833c1f2ade838c770c1fcea0f1ea1f7ceb539,11,51,13
821eeade9f78dc2feac6c850dfdcac18de904b99f559f9dacbf7badf79130e45,10,40,13
846fc2025e7b6137498992ccfe13cae3bc5258d1e6dbe22bab3c8e6d75d6f676,10,26,13
855573a1e6ee0ecb3607e84690d130f24a0f865c9f4f700af3d7dbfc76b4eb33,9,47,13
87a5763c408e77aef60dc9e0efbe9e96854aac64c8543af2c4bd08e0521c1456,12,22,13
8901e4d94eefd86df289fc69a25041cd8d170059c39fb6536b6e281818029711,7,52,13
8925a8a9cc874d3bf97f4645301a08003cdf18a88e54dabfd3e114d8de66eb20,13,38,13
897a1b80e859772325afc012a397fb6d77257ac4355a9cddd69b8555d65fec37,12,51,13
8c5f15469806030d8302a5e04cc021651f8750e8f7634c8342a6f3a5788e0fbc,5,43,13
8d1b637a3d23410a097c8e21ce845878d591f0b77b6f7e404b452a69f77d8595,9,44,13
9126ab94828cceba5efffa66fd1e03596bde8cef9acbc809b89ec41b04f19f16,9,36,13
943bff4ec5ec24f0ab9b232adf643369a1725dd2f6675ec648e204ad08e1c8ed,14,45,13
98714b2f0c56d60fe489424fd0ee3ef05f4379286ee9bd49088c9c6ce7a823fe,14,51,13
9b6bd70665549dfb4e1bec761fa6025a317b261ae1cf41f693220cba766aae04,11,44,13
9d1625859e82d9e27cf145a3730ad8e90988c7c5d304fe2f97396570e523f213,13,44,13
a3373385fd4cf9fd445d68358348c28500163c6fb6bba2acfbae4f2649d69953,11,46,13
a824a904a8b068ff0ed4492a8968227441391c99ae0ae443e14c4f0a163aef55,10,50,13
ab17e7100e19312c0adcc68d3eb9376c68b899d1eb8dd3c7181a4da5114a7850,13,50,13
ab9f7506780f007616d2b28d60c6976316eba2549fc6c9817a9765eed8257565,9,11,13
ad5257e35475d56a351758f9b81c45986674d49491c6a5c0a77a66a4b967451f,12,50,13
bd467fcd3da079db91f4cf23a14ff06b0639ff733b4a0408fb0b967bf4af43ef,8,50,13
bfe21e1f9ceee06c1e143e4320e30f34e326aab6dddd5995420f785f7b503317,5,50,13
c5f2d5792f5797a27717b0f48e56091958e43b5a12f735f810ba912f8adcbbde,10,25,13
c9bf83c05d39d05c6172fa1098671b0a6f48dd275e2c2af21cc6c9808f0607ba,8,26,13
cae695a6bca16178675981f6543ee7ddcf633cf7b7998852ac3360bc49b57059,10,48,13
cfca4daeb04c47bc3aa1b5531d2251239ba0e5c45a66abf8ff8f09e5d304b97a,6,48,13
d123fe1ae0ffddf2d8b90575975b8d58f11810d3f72c64260bcf09bf42955b01,13,53,13
d42571fefa05fa97b45dd9b9cbf125e31fc2f686c6ff4a0ad41bec5b4c9463a9,12,44,13
d64feaa963f2b52e95d5fd97cccd900e7f19aa8ea579e130550fff7d3d9e138d,7,44,13
dacb6061383dbb175a4425a8c5c51b84da749be7045dd021f5809392e4d0a808,12,13,13
dd707d6ef142690c5a770be87f70e557533a6cba79af84b8a9d552037df5b18d,15,54,13
de36c84aa734c249b7c19e8c1f5882ea691635d55abcce511fbd841e9ee77981,12,42,13
e09d406bce2f5a212f67c2993846f4dc9d802cd0b2ef38c5b4904db48d03b1e4,14,35,13
e25e529a5a318956e13eebd32de49495554f9cfda2b03039572399b11d81fb09,7,50,13
e3e05cf7b849db5208db0f23a45712b6bf3e4240450fedeb8fd736adbfe1e755,11,49,13
e44fa7710ca760142b1bbe9abda2f08b9958698f8d9d7a2ad7d9bb5cc304a534,12,53,13
e594df2381c2258451ca92ff21ead06bed8141751701d4016b8dadc132b5fa34,13,32,13
e828f216dd21948a4668e99516825f8760cef5a0b705793ffa3fde4e249da124,14,45,13
ef38398ad3434afa6957cc2b4f504ce44ecdc081056141ae18011291a91c7095,8,56,13
f39d4ed695b2b5d59ffe17ae186f6d699ea7498d961f0eab4b46e39abfd68f07,10,47,13
f45ebf27c5a095d619bbaaeeccce174533305711ad3433ef21011eeb332313a1,7,39,13
f4fddca3e8ce4ec1cb8638bbf74862c7dcd8e67707cacc0eecd20d0ae1ccd505,15,55,13
fa53e707d3a00c2ecd1c3ad992176b78b16382e63a57e8218105cbaea945a2d6,12,53,13
0461584d06f4f6fb5f2cf403ab2b82c8f42fb72070a73d581ad4cc20f767157b,11,45,12
051ecbe6c4feea4d30810f33475972147e922a4f3779a88e7e806bdb26c57633,11,35,12
06409843231f6d913127fd78e99c38b1a9685357694dec834b011f85b714d981,11,38,12
088535549b312edfa7d95c061f554e26a84d7daa1c4a1132bc6f3bdfab0c5c87,9,48,12
129735e7c450c3a678b1b612b89a1e89e14ee5f4a080ce9e30010ef68a8f2eb0,9,36,12
15610837b36a48bafcd87a665247de076f7fe32b4c5afb1538e3c45733ecfd64,11,48,12
160abee7767f9d3d1384d145aa369518c1f3ca3262be24f2fdb0b1ea5a31adfd,9,51,12
1e4c6a4fc00268258d0debaef83a8911199a8ce686e2673b9099d063bc946a5e,12,48,12
1fbd2c814f8ec586d4cf194cdef058fb29e3e7bd5c6223c61b22da596e8aabcd,14,19,12
2c50b9b7a53c601e9288c8d949de144114b2e02b1d2351fa9259c993e134b26d,9,42,12
31342a4371fee1cbb6e8cd6b1bc1cde74b7c0f6814d1651c2ea2a04f0a5741a8,11,40,12
31abfc77392ed4613c2a65340867b1cd5bc561cb264cdd7a4a25ab137b58d4bf,12,51,12
348ee18750598cbc91ab4e8ab5bc3bb74eb750bea8989c8b2e88022f2ce55362,10,51,12
37b65f1f1fd29c7d856dc5e0bd2ad97bc3fcadc8f7174bc01e50e701e1b8968a,11,33,12
38fa5bc6067213705d572c7f3e9207315826b1189f2614ca096a3b59ae9aa91a,11,46,12
3b34a55aca04235e3f42db795dd6cfd6313e9dd20fbbe8dad262bdc71356bac0,12,14,12
3d04f23f97dca46c3c2aebad3e77fca6ea4813a5f07f5e714407fbe8928e3641,14,39,12
3e98109d2a67459296aa2ef482dc860c293fa52df276f7bdc1680fec2dc4a5da,11,47,12
3f1bfd057737b19c0a8ac0846fdcce6ab34430681c19a6e2f11dcbf53ebacad0,10,53,12
439d96b5bac3c2ff2b156f05756006c633535ecebe2a4eb2abf25f99a7a919c1,14,48,12
48cfa482c85d766e0a6ab98bed108b62dff8e8686c762621cef7c6f5b185ebd9,12,51,12
522db8620e9470077a6abd56e3b500feef0c2f44cb0a723f8fb44a3ee32be030,11,51,12
5ad4deca5dce5cf4ab36c3a9463b74d514b162ea436ae129bb17c3c104dae758,15,42,12
5ba22e13e9b4ab917ecf55bab0b5ceb731dbefabf18b81e4d10060e4ba72a7a9,13,52,12
5c429376d484474ac022a9929979710d9985d29d6ab349a690a3962fbb77632f,7,43,12
62615a3eae99759bab2c3617f03f49f3b0abbd6db50716340a5500c5664a505a,11,48,12
66eedb6820eb35031a4a5d62184499351d263d5d149605fd5681db14f2f88a6a,6,44,12
6bd6940bd028721a60531b947f0a4d121b358eb162da14d1b57eaf5f041eaca6,8,39,12
6d3b749cf04a713d9e83d928f2ec8afd2bab92e3fd838083b06ab42a3eae53e1,13,53,12
6f26030c0b9557505107dda135806e85241e5968f94147cd1067705ab663c1da,8,29,12
704cbf3ee1609ee97f1568303ec46037347c5f009b2427ddcd34ecc9fa6a9bab,11,49,12
76fccfa64bc27229f2f7ce3613b561cbdb8c76e459b4702c675a2a44207cf1ed,7,47,12
7b24c91e9f16df80aaba7e83eb598714fef11a7c2836c407eb0f169403427b5d,13,20,12
7bec2cb8ca6e027938e970ec1c5a2063cedc299c86f3bca8be9115a054dacc70,10,49,12
7e2007573b261002308977167d0ee57576c2253ede652e2a2be8a7ee829c59cb,7,35,12
7e63d1f2c314752194bc545ae0eafbd44ef80500efdecd6bafef0f3f59714fd2,12,51,12
857a63130e5b11fd86e7d250974a7fe990bbb0def9851c8443a6c9a1774ccecd,12,38,12
8582b608478cce0f67f7f89a6376ab6efb685ccff76cb22709d20cb387f6dcb8,12,44,12
8632d7f0de68a5045ef208ae8a15bbfc001ac39e1a5b4a1168642052bfc2fe30,11,50,12
87c33cb47e77fa966596a0d5e942df8b3c54e16dbdf5241106ad0ef3fa4ed03e,13,50,12
8d5a50a512278a113f55aeaefcd0ea54f52c2d88d6f801423d7bcd470997072b,12,49,12
8fbf61a7c8e151472f15142f11c16cd49b784685292a10e61f996daa0c398340,13,49,12
9868f12fc38d8dd3307aab0036bb49515f6c92e17581dc01000721da98b7978d,10,47,12
a205bc1c6455ff67a6bdd411d289e4ae4a9c717f87ca206943e49ea923692a64,12,45,12
a3d932b43f7531b7b42098487c7d308f5f314161f3e89de87fb2beb5aad298a7,12,50,12
a568719f25aba1e1c2678dc4016dd7f22877c31b0962a1c8e2af89e13c56a49e,11,40,12
a6bb890f54c9bad9be207c4018b24eeaac0fec48d103b3cc4da9e36216ee772a,10,19,12
ab67c31b02cfc710eeab534365058d37a81082653be880811473249c2178d120,11,51,12
b497796967c4455a43a7a4955bfba7b30045f5bf71b6604c97986226bab0903e,12,46,12
b939659c0d7c9767c9ddead82c4d9027e17a29f9668a438623bd7089f8bf0762,12,47,12
bc84bf2e39490f8703eecd75920c4ac1bd343f958eb85be744d02dd778bbd4ea,11,50,12
bfb4b029d96fabaf4bd29445d8da36fb3bc6d46e788ce068c7843bfe267565b5,6,47,12
bfbe17eb0b62bf20603008b65b3390767c862d4bb4fbfdaf099c96bf4dfb7df9,4,36,12
c1534a69e1bb6a2ce4e08123e1bb8cc3de27452d7cdccb3851d1286486aa95f3,11,46,12
c1ef6b62a6067d9bd30fa16fe9c0783a815080d57229da28f2e3eea3fd4fe580,14,51,12
c6ba9bffd60f3b2742161d53de6723b426f27bb851cd5c0ef1c988586807dee9,9,43,12
c8fdf1c510c21919206b15f8e7796a9da6be3c2ebaeb837743fa12880abde4b7,10,45,12
cdd264fd95f816433e2412937350b74025448ae9fbfd2513bc3800d4267c173b,9,36,12
cdd7ffa4c13f056b2b33a026f0c439c6da19a1bf9bbf41baa33c2ddef5ac2b4f,11,50,12
cf13d0713d3bfc7957b3d5de219ca35229642154898ae1bfdffc1236aeee1b86,13,49,12
d41667955e286365e96a02d2ce3ccde2ad8b2a526c7ba66b84df6e792dba421a,12,42,12
e248f53c885e4aa5feeebebcb08a1e2470e607dce2ff0804644eb95932b8bb28,10,21,12
e49add1494537ec8f68607b41c6b8ab66f312ffe8416f80e6e7041ae6bbb8fd2,12,48,12
e4bb6122ebc4003b535e525aba0e63c15dd9d40da40be13a556c4a744e3b7d39,12,46,12
e7d159ed133f67c5d1c5a9552c518f5bc4ec6224948e949210362cabc12f89f6,9,44,12
ea26d9cc1b22bf66d26e72c9162e4957f691df6da3eb5fcac5cb163160426a4b,14,22,12
f0dd953419edfd5093e96c9ebbd16aa2a0f62affff41a9d76a6640440d65aa42,12,51,12
f4f09a3e8ec008e2d174204ce9d6d3f33955322ada8f9d51715b577856fc8f9d,11,32,12
fbd513cfb9d5b476490c393a1915256237efd1fabfa2e94eaf93b31262925928,13,42,12
fc1c9c2a0ee209bfb7cc28459e64d619233cc0986932a8485b6522d4d72c7dfa,13,46,12
fca97398e74ea74da8c23de93534750749539c095d98861d9915e5c4bee14972,14,55,12
02acd8f6c37c725744bf7e966d5407f580d6b34eed1796304c36c0aa3f80e83a,14,36,12
06713fdea315c81e7aa6d229635546b57869201f55f7e872c5103fdf6e3c1ba9,13,40,12
